id,name,building_name,new_date,new_datetime,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status
117838,h1,NDIR-SERT,2023-10-10,2023-10-10 20:01:02,20,6.64,0.01,6.41,0,10,2023,-6.41,D
117846,h1,NDIR-SERT,2023-10-10,2023-10-10 21:01:02,21,6.71,0.01,6.34,0,10,2023,-6.34,D
117854,h1,NDIR-SERT,2023-10-10,2023-10-10 22:01:02,22,6.34,0.01,6.41,0,10,2023,-6.41,D
117862,h1,NDIR-SERT,2023-10-10,2023-10-10 23:01:02,23,5.93,0.01,6.28,0,10,2023,-6.28,D
117870,h1,NDIR-SERT,2023-10-11,2023-10-11 01:01:02,1,6.25,0.01,6.28,0,10,2023,-6.28,D
117878,h1,NDIR-SERT,2023-10-11,2023-10-11 02:01:02,2,5.86,0.01,6.31,0,10,2023,-6.31,D
117886,h1,NDIR-SERT,2023-10-11,2023-10-11 03:01:02,3,6.32,0.01,6.25,0,10,2023,-6.25,D
117894,h1,NDIR-SERT,2023-10-11,2023-10-11 04:01:02,4,6.14,0.01,6.25,0,10,2023,-6.25,D
117902,h1,NDIR-SERT,2023-10-11,2023-10-11 05:01:02,5,7.59,0.01,5.57,0,10,2023,-5.57,D
117910,h1,NDIR-SERT,2023-10-11,2023-10-11 06:01:02,6,4.26,0.01,5.5,0,10,2023,-5.5,D
117918,h1,NDIR-SERT,2023-10-11,2023-10-11 07:01:02,7,4.99,1.23,5.43,0,10,2023,-5.43,D
117926,h1,NDIR-SERT,2023-10-11,2023-10-11 08:01:02,8,8.56,6.66,2.1,0.26,10,2023,-1.84,D
117934,h1,NDIR-SERT,2023-10-11,2023-10-11 09:01:02,9,26.69,13.31,11.31,0.14,10,2023,-11.17,D
117942,h1,NDIR-SERT,2023-10-11,2023-10-11 10:01:02,10,28.63,8.67,18.78,0,10,2023,-18.78,D
117950,h1,NDIR-SERT,2023-10-11,2023-10-11 11:01:02,11,26.27,19.17,17.22,0,10,2023,-17.22,D
117958,h1,NDIR-SERT,2023-10-11,2023-10-11 12:01:02,12,26.15,7.2,15.03,0,10,2023,-15.03,D
117966,h1,NDIR-SERT,2023-10-11,2023-10-11 13:01:02,13,27.81,8.45,14.41,0.04,10,2023,-14.37,D
117974,h1,NDIR-SERT,2023-10-11,2023-10-11 14:01:01,14,30.61,6.55,16.4,0,10,2023,-16.4,D
117982,h1,NDIR-SERT,2023-10-11,2023-10-11 15:01:01,15,25.23,13.41,14.13,0,10,2023,-14.13,D
117990,h1,NDIR-SERT,2023-10-11,2023-10-11 16:01:01,16,23.26,1.79,16.28,0,10,2023,-16.28,D
117998,h1,NDIR-SERT,2023-10-11,2023-10-11 17:01:01,17,14.14,1.14,19.63,0,10,2023,-19.63,D
118006,h1,NDIR-SERT,2023-10-11,2023-10-11 18:01:01,18,5.66,0.01,9.84,0,10,2023,-9.84,D
118014,h1,NDIR-SERT,2023-10-11,2023-10-11 19:01:01,19,6.57,0.01,6.34,0,10,2023,-6.34,D
118022,h1,NDIR-SERT,2023-10-11,2023-10-11 20:01:01,20,5.94,0.01,6.53,0,10,2023,-6.53,D
118030,h1,NDIR-SERT,2023-10-11,2023-10-11 21:01:01,21,6.71,0.01,6.47,0,10,2023,-6.47,D
118038,h1,NDIR-SERT,2023-10-11,2023-10-11 22:01:01,22,6.27,0.01,6.44,0,10,2023,-6.44,D
118046,h1,NDIR-SERT,2023-10-11,2023-10-11 23:01:01,23,6.65,0.01,6.44,0,10,2023,-6.44,D
118054,h1,NDIR-SERT,2023-10-12,2023-10-12 01:01:01,1,6.08,0.01,6.32,0,10,2023,-6.32,D
118062,h1,NDIR-SERT,2023-10-12,2023-10-12 02:01:01,2,6.59,0.01,6.37,0,10,2023,-6.37,D
118070,h1,NDIR-SERT,2023-10-12,2023-10-12 03:01:01,3,6,0.01,6.47,0,10,2023,-6.47,D
118078,h1,NDIR-SERT,2023-10-12,2023-10-12 04:01:01,4,6.12,0.01,6.28,0,10,2023,-6.28,D
118086,h1,NDIR-SERT,2023-10-12,2023-10-12 05:01:01,5,6.67,0.01,5.6,0,10,2023,-5.6,D
118094,h1,NDIR-SERT,2023-10-12,2023-10-12 06:01:01,6,5.81,0.01,5.59,0,10,2023,-5.59,D
118102,h1,NDIR-SERT,2023-10-12,2023-10-12 07:01:01,7,5.4,3.57,5.19,0,10,2023,-5.19,D
118110,h1,NDIR-SERT,2023-10-12,2023-10-12 08:01:01,8,8.05,4.85,1.06,0.44,10,2023,-0.62,D
118118,h1,NDIR-SERT,2023-10-12,2023-10-12 09:01:01,9,23.49,14.27,11.5,0,10,2023,-11.5,D
118126,h1,NDIR-SERT,2023-10-12,2023-10-12 10:01:01,10,36.92,17.19,11.69,0,10,2023,-11.69,D
118134,h1,NDIR-SERT,2023-10-12,2023-10-12 11:01:01,11,27.81,6.74,15.5,0.02,10,2023,-15.48,D
118142,h1,NDIR-SERT,2023-10-12,2023-10-12 12:01:01,12,28.51,7.34,9.97,0,10,2023,-9.97,D
118150,h1,NDIR-SERT,2023-10-12,2023-10-12 13:01:01,13,31.25,7.72,16.65,0,10,2023,-16.65,D
118158,h1,NDIR-SERT,2023-10-12,2023-10-12 14:01:01,14,22.98,16.42,10.6,0.02,10,2023,-10.58,D
118166,h1,NDIR-SERT,2023-10-12,2023-10-12 15:01:01,15,35.61,14.05,13.87,0,10,2023,-13.87,D
118174,h1,NDIR-SERT,2023-10-12,2023-10-12 16:01:01,16,36.82,2.03,24.97,0,10,2023,-24.97,D
118182,h1,NDIR-SERT,2023-10-12,2023-10-12 17:01:02,17,18.25,1.45,23.12,0,10,2023,-23.12,D
118190,h1,NDIR-SERT,2023-10-12,2023-10-12 18:01:01,18,9.84,0.01,13.91,0,10,2023,-13.91,D
118198,h1,NDIR-SERT,2023-10-12,2023-10-12 19:01:01,19,9.63,0.01,12.44,0,10,2023,-12.44,D
118206,h1,NDIR-SERT,2023-10-12,2023-10-12 20:01:01,20,9.89,0.01,10,0,10,2023,-10,D
118214,h1,NDIR-SERT,2023-10-12,2023-10-12 21:01:01,21,6.69,0.01,8.09,0,10,2023,-8.09,D
118222,h1,NDIR-SERT,2023-10-12,2023-10-12 22:01:01,22,6.32,0.01,6.22,0,10,2023,-6.22,D
118230,h1,NDIR-SERT,2023-10-12,2023-10-12 23:01:01,23,6.08,0.01,6.09,0,10,2023,-6.09,D
118238,h1,NDIR-SERT,2023-10-13,2023-10-13 01:01:01,1,6.17,0.01,6.06,0,10,2023,-6.06,D
118246,h1,NDIR-SERT,2023-10-13,2023-10-13 02:01:01,2,6.42,0.01,5.94,0,10,2023,-5.94,D
118254,h1,NDIR-SERT,2023-10-13,2023-10-13 03:01:01,3,5.64,0.01,6.09,0,10,2023,-6.09,D
118262,h1,NDIR-SERT,2023-10-13,2023-10-13 04:01:01,4,6.12,0.01,5.94,0,10,2023,-5.94,D
118270,h1,NDIR-SERT,2023-10-13,2023-10-13 05:01:01,5,6.05,0.01,5.37,0,10,2023,-5.37,D
118278,h1,NDIR-SERT,2023-10-13,2023-10-13 06:01:01,6,3.86,0.01,5.28,0,10,2023,-5.28,D
118286,h1,NDIR-SERT,2023-10-13,2023-10-13 07:01:01,7,7.5,2.45,4.44,0,10,2023,-4.44,D
118294,h1,NDIR-SERT,2023-10-13,2023-10-13 08:01:01,8,12.54,9.17,0.91,0.8,10,2023,-0.11,D
118302,h1,NDIR-SERT,2023-10-13,2023-10-13 09:01:01,9,23.71,14.78,0,5.7,10,2023,5.7,S
118310,h1,NDIR-SERT,2023-10-13,2023-10-13 10:01:02,10,29.88,17.95,0,9.62,10,2023,9.62,S
118318,h1,NDIR-SERT,2023-10-13,2023-10-13 11:01:01,11,34.02,21.51,0.06,10.47,10,2023,10.41,S
118326,h1,NDIR-SERT,2023-10-13,2023-10-13 12:01:01,12,33.28,20.48,0.06,11.6,10,2023,11.54,S
118334,h1,NDIR-SERT,2023-10-13,2023-10-13 13:01:01,13,33.38,20.89,1.82,5.88,10,2023,4.06,S
118342,h1,NDIR-SERT,2023-10-13,2023-10-13 14:01:01,14,24.4,16.66,0,7.61,10,2023,7.61,S
118350,h1,NDIR-SERT,2023-10-13,2023-10-13 15:01:01,15,16.45,13.38,0.03,3.13,10,2023,3.1,S
118358,h1,NDIR-SERT,2023-10-13,2023-10-13 16:01:01,16,11.6,7.82,1,0.65,10,2023,-0.35,D
118366,h1,NDIR-SERT,2023-10-13,2023-10-13 17:01:01,17,10.18,3.83,4.93,0,10,2023,-4.93,D
118374,h1,NDIR-SERT,2023-10-13,2023-10-13 18:01:01,18,0,-0.04,8.16,0,10,2023,-8.16,D
118382,h1,NDIR-SERT,2023-10-13,2023-10-13 19:01:01,19,6.71,0.01,8.19,0,10,2023,-8.19,D
118390,h1,NDIR-SERT,2023-10-13,2023-10-13 20:01:01,20,6.38,0.01,7.22,0,10,2023,-7.22,D
118398,h1,NDIR-SERT,2023-10-13,2023-10-13 21:01:01,21,6.09,0.01,6.59,0,10,2023,-6.59,D
118406,h1,NDIR-SERT,2023-10-13,2023-10-13 22:01:01,22,6.04,0.01,6.09,0,10,2023,-6.09,D
118414,h1,NDIR-SERT,2023-10-13,2023-10-13 23:01:01,23,5.77,0.01,5.94,0,10,2023,-5.94,D
118422,h1,NDIR-SERT,2023-10-14,2023-10-14 01:01:01,1,6.14,0.01,5.88,0,10,2023,-5.88,D
118430,h1,NDIR-SERT,2023-10-14,2023-10-14 02:01:01,2,5.8,0.01,5.91,0,10,2023,-5.91,D
118438,h1,NDIR-SERT,2023-10-14,2023-10-14 03:01:01,3,6.09,0.01,5.81,0,10,2023,-5.81,D
118446,h1,NDIR-SERT,2023-10-14,2023-10-14 04:01:01,4,5.88,0.01,5.87,0,10,2023,-5.87,D
118454,h1,NDIR-SERT,2023-10-14,2023-10-14 05:01:01,5,5.63,0.01,5.25,0,10,2023,-5.25,D
118462,h1,NDIR-SERT,2023-10-14,2023-10-14 06:01:01,6,5.93,0.01,5.35,0,10,2023,-5.35,D
118470,h1,NDIR-SERT,2023-10-14,2023-10-14 07:01:01,7,3.29,0.81,4.68,0,10,2023,-4.68,D
118478,h1,NDIR-SERT,2023-10-14,2023-10-14 08:01:01,8,8.75,1.49,4.41,0,10,2023,-4.41,D
118486,h1,NDIR-SERT,2023-10-14,2023-10-14 09:01:01,9,7.74,6.17,1.78,0.72,10,2023,-1.06,D
118494,h1,NDIR-SERT,2023-10-14,2023-10-14 10:01:01,10,12.3,10.04,0.13,5.31,10,2023,5.18,S
118502,h1,NDIR-SERT,2023-10-14,2023-10-14 11:01:01,11,7.27,3.9,0.15,5.67,10,2023,5.52,S
118510,h1,NDIR-SERT,2023-10-14,2023-10-14 12:01:02,12,6.01,4.88,3.82,0,10,2023,-3.82,D
118518,h1,NDIR-SERT,2023-10-14,2023-10-14 13:01:01,13,18.4,13.36,0.31,7.1,10,2023,6.79,S
118526,h1,NDIR-SERT,2023-10-14,2023-10-14 14:01:01,14,25.6,16.83,0,9.12,10,2023,9.12,S
118534,h1,NDIR-SERT,2023-10-14,2023-10-14 15:01:01,15,7.28,5.07,0.25,6.94,10,2023,6.69,S
118542,h1,NDIR-SERT,2023-10-14,2023-10-14 16:01:01,16,7.9,0.58,2.78,1.13,10,2023,-1.65,D
118550,h1,NDIR-SERT,2023-10-14,2023-10-14 17:01:01,17,6.26,0.8,5.72,0,10,2023,-5.72,D
118558,h1,NDIR-SERT,2023-10-14,2023-10-14 18:01:01,18,5.59,0.01,5.59,0,10,2023,-5.59,D
118566,h1,NDIR-SERT,2023-10-14,2023-10-14 19:01:02,19,6.51,0.01,6.35,0,10,2023,-6.35,D
118574,h1,NDIR-SERT,2023-10-14,2023-10-14 20:01:02,20,6.44,0.01,6.37,0,10,2023,-6.37,D
118582,h1,NDIR-SERT,2023-10-14,2023-10-14 21:01:02,21,5.96,0.01,6.25,0,10,2023,-6.25,D
118590,h1,NDIR-SERT,2023-10-14,2023-10-14 22:01:02,22,6.33,0.01,6.22,0,10,2023,-6.22,D
118598,h1,NDIR-SERT,2023-10-14,2023-10-14 23:01:01,23,5.78,0.01,5.97,0,10,2023,-5.97,D
118606,h1,NDIR-SERT,2023-10-15,2023-10-15 01:01:01,1,6.13,0.01,6,0,10,2023,-6,D
118614,h1,NDIR-SERT,2023-10-15,2023-10-15 02:01:01,2,6.19,0.01,6,0,10,2023,-6,D
118622,h1,NDIR-SERT,2023-10-15,2023-10-15 03:01:02,3,5.9,0.01,6.03,0,10,2023,-6.03,D
118630,h1,NDIR-SERT,2023-10-15,2023-10-15 04:01:01,4,5.76,0.01,5.97,0,10,2023,-5.97,D
118638,h1,NDIR-SERT,2023-10-15,2023-10-15 05:01:01,5,7.31,0.01,5.56,0,10,2023,-5.56,D
118646,h1,NDIR-SERT,2023-10-15,2023-10-15 06:01:01,6,4.28,0.01,5.35,0,10,2023,-5.35,D
118654,h1,NDIR-SERT,2023-10-15,2023-10-15 07:01:01,7,3.18,1.68,4.59,0,10,2023,-4.59,D
118662,h1,NDIR-SERT,2023-10-15,2023-10-15 08:01:01,8,12.85,9.27,1.34,0.77,10,2023,-0.57,D
118670,h1,NDIR-SERT,2023-10-15,2023-10-15 09:01:01,9,20.07,13.84,0,2.66,10,2023,2.66,S
118678,h1,NDIR-SERT,2023-10-15,2023-10-15 10:01:01,10,26.89,16.47,0,8.82,10,2023,8.82,S
118686,h1,NDIR-SERT,2023-10-15,2023-10-15 11:01:01,11,8.3,7.59,0.04,9.29,10,2023,9.25,S
118694,h1,NDIR-SERT,2023-10-15,2023-10-15 12:01:01,12,28.77,19.22,0.06,8.06,10,2023,8,S
118702,h1,NDIR-SERT,2023-10-15,2023-10-15 13:01:01,13,19.91,15.7,0.09,8.78,10,2023,8.69,S
118710,h1,NDIR-SERT,2023-10-15,2023-10-15 14:01:01,14,9.02,8.25,0.78,1.02,10,2023,0.24,S
118718,h1,NDIR-SERT,2023-10-15,2023-10-15 15:01:01,15,7.54,6.53,1.78,0.21,10,2023,-1.57,D
118726,h1,NDIR-SERT,2023-10-15,2023-10-15 16:01:02,16,7.46,4.59,2.72,0,10,2023,-2.72,D
118734,h1,NDIR-SERT,2023-10-15,2023-10-15 17:01:02,17,6.58,1.89,4.41,0,10,2023,-4.41,D
118742,h1,NDIR-SERT,2023-10-15,2023-10-15 18:01:01,18,5.81,0.01,6.72,0,10,2023,-6.72,D
118750,h1,NDIR-SERT,2023-10-15,2023-10-15 19:01:01,19,8.42,0.01,7.5,0,10,2023,-7.5,D
118758,h1,NDIR-SERT,2023-10-15,2023-10-15 20:01:02,20,6.43,0.01,7.4,0,10,2023,-7.4,D
118766,h1,NDIR-SERT,2023-10-15,2023-10-15 21:01:01,21,6.12,0.01,6.35,0,10,2023,-6.35,D
118774,h1,NDIR-SERT,2023-10-15,2023-10-15 22:01:01,22,5.63,0.01,5.9,0,10,2023,-5.9,D
118782,h1,NDIR-SERT,2023-10-15,2023-10-15 23:01:02,23,5.75,0.01,5.97,0,10,2023,-5.97,D
118790,h1,NDIR-SERT,2023-10-16,2023-10-16 01:01:02,1,5.42,0.01,5.69,0,10,2023,-5.69,D
118798,h1,NDIR-SERT,2023-10-16,2023-10-16 02:01:01,2,5.91,0.01,5.81,0,10,2023,-5.81,D
118806,h1,NDIR-SERT,2023-10-16,2023-10-16 03:01:01,3,5.57,0.01,5.72,0,10,2023,-5.72,D
118814,h1,NDIR-SERT,2023-10-16,2023-10-16 04:01:01,4,5.61,0.01,5.75,0,10,2023,-5.75,D
118822,h1,NDIR-SERT,2023-10-16,2023-10-16 05:01:02,5,7.5,0.01,5.13,0,10,2023,-5.13,D
118830,h1,NDIR-SERT,2023-10-16,2023-10-16 06:01:01,6,5.97,0.01,5.09,0,10,2023,-5.09,D
118838,h1,NDIR-SERT,2023-10-16,2023-10-16 07:01:01,7,4.92,0.49,5.16,0,10,2023,-5.16,D
118846,h1,NDIR-SERT,2023-10-16,2023-10-16 08:01:01,8,6.79,3.26,3.56,0.03,10,2023,-3.53,D
118854,h1,NDIR-SERT,2023-10-16,2023-10-16 09:01:02,9,31.89,3.58,19.22,0,10,2023,-19.22,D
118862,h1,NDIR-SERT,2023-10-16,2023-10-16 10:01:31,10,27.02,9.67,22.65,0,10,2023,-22.65,D
118870,h1,NDIR-SERT,2023-10-16,2023-10-16 11:01:10,11,30.35,10.54,19.44,0,10,2023,-19.44,D
118878,h1,NDIR-SERT,2023-10-16,2023-10-16 12:01:21,12,29.75,18.67,17.91,0,10,2023,-17.91,D
118886,h1,NDIR-SERT,2023-10-16,2023-10-16 13:01:18,13,32.76,16.42,19.9,0,10,2023,-19.9,D
118894,h1,NDIR-SERT,2023-10-16,2023-10-16 14:01:11,14,35.93,8.46,24.91,0,10,2023,-24.91,D
118902,h1,NDIR-SERT,2023-10-16,2023-10-16 15:01:09,15,39.9,13.02,31.06,0,10,2023,-31.06,D
118910,h1,NDIR-SERT,2023-10-16,2023-10-16 16:01:10,16,23.36,5.19,25.57,0,10,2023,-25.57,D
118918,h1,NDIR-SERT,2023-10-16,2023-10-16 17:01:06,17,20.48,2.17,21.09,0,10,2023,-21.09,D
118926,h1,NDIR-SERT,2023-10-16,2023-10-16 18:01:07,18,11.09,0.01,13.87,0,10,2023,-13.87,D
118934,h1,NDIR-SERT,2023-10-16,2023-10-16 19:01:08,19,9.01,0.01,11.75,0,10,2023,-11.75,D
118942,h1,NDIR-SERT,2023-10-16,2023-10-16 20:01:06,20,8.96,0.01,9.16,0,10,2023,-9.16,D
118950,h1,NDIR-SERT,2023-10-16,2023-10-16 21:01:07,21,6.75,0.01,7.19,0,10,2023,-7.19,D
118958,h1,NDIR-SERT,2023-10-16,2023-10-16 22:01:07,22,6.32,0.01,6.62,0,10,2023,-6.62,D
118966,h1,NDIR-SERT,2023-10-16,2023-10-16 23:01:08,23,6.31,0.01,6.32,0,10,2023,-6.32,D
118974,h1,NDIR-SERT,2023-10-17,2023-10-17 01:01:09,1,5.87,0.01,6.06,0,10,2023,-6.06,D
118982,h1,NDIR-SERT,2023-10-17,2023-10-17 02:01:05,2,6.5,0.01,6.13,0,10,2023,-6.13,D
118990,h1,NDIR-SERT,2023-10-17,2023-10-17 03:01:12,3,5.8,0.01,6.09,0,10,2023,-6.09,D
118998,h1,NDIR-SERT,2023-10-17,2023-10-17 04:01:09,4,5.92,0.01,6.13,0,10,2023,-6.13,D
119006,h1,NDIR-SERT,2023-10-17,2023-10-17 05:01:10,5,6.28,0.01,5.47,0,10,2023,-5.47,D
119014,h1,NDIR-SERT,2023-10-17,2023-10-17 06:01:07,6,4.24,0.01,5.43,0,10,2023,-5.43,D
119022,h1,NDIR-SERT,2023-10-17,2023-10-17 07:01:06,7,7,2.18,4.72,0,10,2023,-4.72,D
119030,h1,NDIR-SERT,2023-10-17,2023-10-17 08:01:08,8,8.79,8.73,1.57,0.13,10,2023,-1.44,D
119038,h1,NDIR-SERT,2023-10-17,2023-10-17 09:01:07,9,17.97,7.01,9.21,0.08,10,2023,-9.13,D
119046,h1,NDIR-SERT,2023-10-17,2023-10-17 10:01:11,10,30.17,5.02,16.88,0,10,2023,-16.88,D
119054,h1,NDIR-SERT,2023-10-17,2023-10-17 11:01:10,11,26.84,24.88,11.66,0.06,10,2023,-11.6,D
119062,h1,NDIR-SERT,2023-10-17,2023-10-17 12:01:08,12,26.22,14.56,10.62,0.04,10,2023,-10.58,D
119070,h1,NDIR-SERT,2023-10-17,2023-10-17 13:01:12,13,24.65,15.68,15.47,0,10,2023,-15.47,D
119078,h1,NDIR-SERT,2023-10-17,2023-10-17 14:01:14,14,32.68,16.45,14.53,0,10,2023,-14.53,D
119086,h1,NDIR-SERT,2023-10-17,2023-10-17 15:01:13,15,26.03,12.74,15.09,0,10,2023,-15.09,D
119094,h1,NDIR-SERT,2023-10-17,2023-10-17 16:01:09,16,24.5,6.55,18.94,0,10,2023,-18.94,D
119102,h1,NDIR-SERT,2023-10-17,2023-10-17 17:01:10,17,13.95,1.08,19.03,0,10,2023,-19.03,D
119110,h1,NDIR-SERT,2023-10-17,2023-10-17 18:01:11,18,9.1,0.01,11.19,0,10,2023,-11.19,D
119118,h1,NDIR-SERT,2023-10-17,2023-10-17 19:01:10,19,8.5,0.01,9.06,0,10,2023,-9.06,D
119126,h1,NDIR-SERT,2023-10-17,2023-10-17 20:01:09,20,7.02,0.01,7.69,0,10,2023,-7.69,D
119134,h1,NDIR-SERT,2023-10-17,2023-10-17 21:01:09,21,6.03,0.01,6.69,0,10,2023,-6.69,D
119142,h1,NDIR-SERT,2023-10-17,2023-10-17 22:01:07,22,6.59,0.01,6.31,0,10,2023,-6.31,D
119150,h1,NDIR-SERT,2023-10-17,2023-10-17 23:01:07,23,5.67,0.01,6.06,0,10,2023,-6.06,D
119158,h1,NDIR-SERT,2023-10-18,2023-10-18 01:01:08,1,6.58,0.01,6,0,10,2023,-6,D
119166,h1,NDIR-SERT,2023-10-18,2023-10-18 02:01:08,2,6.35,0.01,6.06,0,10,2023,-6.06,D
119174,h1,NDIR-SERT,2023-10-18,2023-10-18 03:01:19,3,5.67,0.01,6.09,0,10,2023,-6.09,D
119182,h1,NDIR-SERT,2023-10-18,2023-10-18 04:01:08,4,6.36,0.01,6,0,10,2023,-6,D
119190,h1,NDIR-SERT,2023-10-18,2023-10-18 05:01:08,5,3.76,0.01,5.5,0,10,2023,-5.5,D
119198,h1,NDIR-SERT,2023-10-18,2023-10-18 06:01:08,6,4.23,0.01,5.38,0,10,2023,-5.38,D
119206,h1,NDIR-SERT,2023-10-18,2023-10-18 07:01:07,7,6.95,2.31,4.62,0,10,2023,-4.62,D
119214,h1,NDIR-SERT,2023-10-18,2023-10-18 08:01:09,8,10.27,8.64,1.41,0.32,10,2023,-1.09,D
119222,h1,NDIR-SERT,2023-10-18,2023-10-18 09:01:08,9,20.95,13.82,5.19,0.43,10,2023,-4.76,D
119230,h1,NDIR-SERT,2023-10-18,2023-10-18 10:01:07,10,33.08,16.85,12.94,0,10,2023,-12.94,D
119238,h1,NDIR-SERT,2023-10-18,2023-10-18 11:01:09,11,28.11,2.99,19.53,0,10,2023,-19.53,D
119246,h1,NDIR-SERT,2023-10-18,2023-10-18 12:01:08,12,31.86,6.93,19.18,0,10,2023,-19.18,D
119254,h1,NDIR-SERT,2023-10-18,2023-10-18 13:01:07,13,34.16,18.44,15.22,0,10,2023,-15.22,D
119262,h1,NDIR-SERT,2023-10-18,2023-10-18 14:01:11,14,41.02,16.1,17.25,0,10,2023,-17.25,D
119270,h1,NDIR-SERT,2023-10-18,2023-10-18 15:01:10,15,33.05,12.21,20.16,0,10,2023,-20.16,D
119278,h1,NDIR-SERT,2023-10-18,2023-10-18 16:01:09,16,28.58,6.58,23.62,0,10,2023,-23.62,D
119286,h1,NDIR-SERT,2023-10-18,2023-10-18 17:01:10,17,15.97,1.47,20.16,0,10,2023,-20.16,D
119301,h1,NDIR-SERT,2023-10-18,2023-10-18 19:01:08,19,8.77,0.01,9.46,0,10,2023,-9.46,D
119309,h1,NDIR-SERT,2023-10-18,2023-10-18 20:01:07,20,6.44,0.01,6.97,0,10,2023,-6.97,D
119317,h1,NDIR-SERT,2023-10-18,2023-10-18 21:01:10,21,6.77,0.01,6.75,0,10,2023,-6.75,D
119325,h1,NDIR-SERT,2023-10-18,2023-10-18 22:01:08,22,6.83,0.01,6.38,0,10,2023,-6.38,D
119333,h1,NDIR-SERT,2023-10-18,2023-10-18 23:01:07,23,6.46,0.01,6.15,0,10,2023,-6.15,D
119341,h1,NDIR-SERT,2023-10-19,2023-10-19 01:01:09,1,5.85,0.01,6.25,0,10,2023,-6.25,D
119349,h1,NDIR-SERT,2023-10-19,2023-10-19 02:01:11,2,6.39,0.01,6,0,10,2023,-6,D
119357,h1,NDIR-SERT,2023-10-19,2023-10-19 03:01:12,3,5.91,0.01,6.06,0,10,2023,-6.06,D
119365,h1,NDIR-SERT,2023-10-19,2023-10-19 04:01:08,4,6.04,0.01,6.03,0,10,2023,-6.03,D
119373,h1,NDIR-SERT,2023-10-19,2023-10-19 05:01:08,5,6.45,0.01,5.5,0,10,2023,-5.5,D
119381,h1,NDIR-SERT,2023-10-19,2023-10-19 06:01:09,6,3.61,0.01,5.41,0,10,2023,-5.41,D
119389,h1,NDIR-SERT,2023-10-19,2023-10-19 07:01:07,7,8.29,2.31,5.06,0,10,2023,-5.06,D
119397,h1,NDIR-SERT,2023-10-19,2023-10-19 08:01:09,8,9.58,8.43,2.97,0.03,10,2023,-2.94,D
119405,h1,NDIR-SERT,2023-10-19,2023-10-19 09:01:08,9,28.73,10.69,9.31,0.76,10,2023,-8.55,D
119413,h1,NDIR-SERT,2023-10-19,2023-10-19 10:01:10,10,28.97,16.03,16.56,0,10,2023,-16.56,D
119421,h1,NDIR-SERT,2023-10-19,2023-10-19 11:01:12,11,30.23,18.66,12.66,0.01,10,2023,-12.65,D
119429,h1,NDIR-SERT,2023-10-19,2023-10-19 12:01:08,12,29.17,15.22,15.59,0,10,2023,-15.59,D
119437,h1,NDIR-SERT,2023-10-19,2023-10-19 13:01:08,13,34.58,16.63,16.5,0,10,2023,-16.5,D
119445,h1,NDIR-SERT,2023-10-19,2023-10-19 14:01:10,14,34.12,13.43,18.85,0,10,2023,-18.85,D
119453,h1,NDIR-SERT,2023-10-19,2023-10-19 15:01:08,15,27.02,12.68,17.87,0,10,2023,-17.87,D
119461,h1,NDIR-SERT,2023-10-19,2023-10-19 16:01:09,16,21.08,4.96,20.22,0,10,2023,-20.22,D
119469,h1,NDIR-SERT,2023-10-19,2023-10-19 17:01:07,17,11.62,1.5,21.62,0,10,2023,-21.62,D
119477,h1,NDIR-SERT,2023-10-19,2023-10-19 18:01:09,18,11.8,0.01,12.13,0,10,2023,-12.13,D
119485,h1,NDIR-SERT,2023-10-19,2023-10-19 19:01:09,19,7.13,0.01,7.87,0,10,2023,-7.87,D
119493,h1,NDIR-SERT,2023-10-19,2023-10-19 20:01:09,20,8.54,0.01,8.6,0,10,2023,-8.6,D
119501,h1,NDIR-SERT,2023-10-19,2023-10-19 21:01:12,21,6.59,0.01,8.4,0,10,2023,-8.4,D
119509,h1,NDIR-SERT,2023-10-19,2023-10-19 22:01:08,22,6.25,0.01,6.35,0,10,2023,-6.35,D
119517,h1,NDIR-SERT,2023-10-19,2023-10-19 23:01:09,23,6.52,0.01,6.25,0,10,2023,-6.25,D
119525,h1,NDIR-SERT,2023-10-20,2023-10-20 01:01:07,1,6.22,0.01,6.28,0,10,2023,-6.28,D
119533,h1,NDIR-SERT,2023-10-20,2023-10-20 02:01:09,2,6.14,0.01,6.12,0,10,2023,-6.12,D
119541,h1,NDIR-SERT,2023-10-20,2023-10-20 03:01:31,3,5.69,0.01,6.13,0,10,2023,-6.13,D
119549,h1,NDIR-SERT,2023-10-20,2023-10-20 04:01:11,4,6.39,0.01,6.09,0,10,2023,-6.09,D
119557,h1,NDIR-SERT,2023-10-20,2023-10-20 05:01:08,5,5.59,0.01,5.5,0,10,2023,-5.5,D
119565,h1,NDIR-SERT,2023-10-20,2023-10-20 06:01:08,6,6.15,0.01,5.53,0,10,2023,-5.53,D
119573,h1,NDIR-SERT,2023-10-20,2023-10-20 07:01:10,7,4.95,2.37,4.69,0,10,2023,-4.69,D
119581,h1,NDIR-SERT,2023-10-20,2023-10-20 08:01:09,8,10.66,8.68,1.37,0.34,10,2023,-1.03,D
119589,h1,NDIR-SERT,2023-10-20,2023-10-20 09:01:10,9,18.38,14.19,6.88,0.02,10,2023,-6.86,D
119597,h1,NDIR-SERT,2023-10-20,2023-10-20 10:01:12,10,31.5,6.74,14.78,0,10,2023,-14.78,D
